sample_1	sample_2	chromosome	start	end	is_co	breakpoint_overlaps	overlaps_anywhere	starts_or_ends_chromosome
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	7	75417071	75417071	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	7	79888354	79888354	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	7	75417071	79888354	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	7	92655087	92655087	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	7	130676083	130676083	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	7	92655087	130676083	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	7	131223029	131223029	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	7	157548779	157548779	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	7	131223029	157548779	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	7	140044710	140044710	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	7	157548779	157548779	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	7	140044710	157548779	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	7	140044710	140044710	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	7	159119486	159119486	True	False	False	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	7	140044710	159119486	False	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	8	113565	113565	True	False	True	True
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	8	19103372	19103372	True	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	8	113565	19103372	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	11600396	11600396	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	19103372	19103372	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	11600396	19103372	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	8	11600396	11600396	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	8	59570179	59570179	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	8	11600396	59570179	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	99193162	99193162	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	102003600	102003600	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	99193162	102003600	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	8	101627356	101627356	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	8	102003600	102003600	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	8	101627356	102003600	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	8	101627356	101627356	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	8	102064489	102064489	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	8	101627356	102064489	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	102064490	102064490	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	107740973	107740973	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	102064490	107740973	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	129054684	129054684	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	130704223	130704223	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	8	129054684	130704223	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	8	138348023	138348023	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	8	146280471	146280471	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	8	138348023	146280471	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	9	1811147	1811147	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	9	14294648	14294648	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	9	1811147	14294648	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	9	18905628	18905628	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	9	19472202	19472202	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	9	18905628	19472202	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	9	22205329	22205329	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	9	77567786	77567786	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	9	22205329	77567786	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	9	31839114	31839114	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	9	77567786	77567786	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	9	31839114	77567786	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	9	31839114	31839114	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	9	92001150	92001150	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	9	31839114	92001150	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	9	92001151	92001151	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	9	103873675	103873675	True	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	9	92001151	103873675	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	9	124678647	124678647	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	9	141027939	141027939	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	9	124678647	141027939	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	9	133855940	133855940	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	9	141027939	141027939	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	9	133855940	141027939	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	9	133855940	133855940	True	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	9	141027939	141027939	True	False	True	True
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	9	133855940	141027939	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	10	158946	158946	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	10	6388707	6388707	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	10	158946	6388707	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	10	26028987	26028987	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	10	36474045	36474045	True	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	10	26028987	36474045	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	10	30804835	30804835	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	10	36474045	36474045	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	10	30804835	36474045	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	10	30804835	30804835	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	10	37302993	37302993	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	10	30804835	37302993	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	10	44019691	44019691	True	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	10	90903932	90903932	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	10	44019691	90903932	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	11	241489	241489	True	False	False	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	11	2042133	2042133	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	11	241489	2042133	False	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	11	2598768	2598768	True	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	11	16845908	16845908	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	11	2598768	16845908	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	11	22372039	22372039	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	11	36033487	36033487	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	11	22372039	36033487	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	11	74885062	74885062	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	11	115773757	115773757	True	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	11	74885062	115773757	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	11	124192179	124192179	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	11	134944770	134944770	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	11	124192179	134944770	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	12	191619	191619	True	False	False	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	12	19927569	19927569	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	12	191619	19927569	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	12	67494891	67494891	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	12	76537620	76537620	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	12	67494891	76537620	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	12	76537621	76537621	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	12	101858999	101858999	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	12	76537621	101858999	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	12	118889360	118889360	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	12	119754018	119754018	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	12	118889360	119754018	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	12	125421164	125421164	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	12	133744154	133744154	True	False	True	True
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	12	125421164	133744154	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	13	22560453	22560453	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	13	27076118	27076118	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	13	22560453	27076118	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	13	27076119	27076119	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	13	45405642	45405642	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	13	27076119	45405642	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	13	35024907	35024907	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	13	45405642	45405642	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	13	35024907	45405642	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	13	35024907	35024907	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	13	98573930	98573930	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	13	35024907	98573930	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	13	98573931	98573931	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	13	114096669	114096669	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	13	98573931	114096669	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	13	110908210	110908210	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	13	114096669	114096669	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	13	110908210	114096669	False	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	13	110908210	110908210	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	13	115074878	115074878	True	False	False	True
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	13	110908210	115074878	False	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	14	20953893	20953893	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	14	23772067	23772067	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	14	20953893	23772067	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	14	23772068	23772068	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	14	54164650	54164650	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	14	23772068	54164650	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	14	85567251	85567251	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	14	98316093	98316093	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	14	85567251	98316093	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	14	104909537	104909537	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	14	107285437	107285437	True	False	False	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	14	104909537	107285437	False	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	15	20161372	20161372	True	False	False	True
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	15	24045433	24045433	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	15	20161372	24045433	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	24045434	24045434	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	26887794	26887794	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	24045434	26887794	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	15	26887795	26887795	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	15	41672763	41672763	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	15	26887795	41672763	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	56781520	56781520	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	62101164	62101164	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	56781520	62101164	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	70480370	70480370	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	87220704	87220704	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	70480370	87220704	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	94572505	94572505	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	95210688	95210688	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	15	94572505	95210688	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	15	95210689	95210689	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	15	102398631	102398631	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	15	95210689	102398631	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	16	143503	143503	True	False	False	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	16	1041166	1041166	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	16	143503	1041166	False	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	16	1041167	1041167	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	16	13893736	13893736	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	16	1041167	13893736	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	16	13893737	13893737	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	16	14471043	14471043	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	16	13893737	14471043	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	16	50877998	50877998	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	16	57656867	57656867	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	16	50877998	57656867	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	16	86597180	86597180	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	16	90141355	90141355	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	16	86597180	90141355	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	17	672768	672768	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	17	2688201	2688201	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	17	672768	2688201	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	17	2688202	2688202	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	17	12344167	12344167	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	17	2688202	12344167	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	17	12344168	12344168	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	17	14507388	14507388	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	17	12344168	14507388	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	17	14507389	14507389	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	17	14598133	14598133	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	17	14507389	14598133	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	17	14598134	14598134	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	17	43140640	43140640	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	17	14598134	43140640	False	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	17	43140641	43140641	True	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	17	48122624	48122624	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	17	43140641	48122624	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	17	63080646	63080646	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	17	71044117	71044117	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	17	63080646	71044117	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	18	112535	112535	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	18	4437681	4437681	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	18	112535	4437681	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	18	4437682	4437682	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	18	12009030	12009030	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	18	4437682	12009030	False	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	18	46200136	46200136	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	18	72096762	72096762	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	18	46200136	72096762	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	18	72096763	72096763	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	18	78014582	78014582	True	False	False	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	18	72096763	78014582	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	19	3040089	3040089	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	19	14339397	14339397	True	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	19	3040089	14339397	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	19	14339398	14339398	True	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	19	16781118	16781118	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	19	14339398	16781118	False	False	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	19	40351982	40351982	True	True	True	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	19	59058083	59058083	True	False	True	True
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	19	40351982	59058083	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	20	69094	69094	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	20	59362543	59362543	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	20	69094	59362543	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	20	50577100	50577100	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	20	52745069	52745069	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	20	50577100	52745069	False	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	20	50577100	50577100	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	20	52745069	52745069	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	20	50577100	52745069	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	20	60748448	60748448	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	20	62906514	62906514	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	20	60748448	62906514	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	21	16046362	16046362	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	21	46019796	46019796	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	21	16046362	46019796	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	21	46019797	46019797	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	21	48094803	48094803	True	False	False	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	21	46019797	48094803	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	22	17087705	17087705	True	False	True	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	22	33679805	33679805	True	True	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	22	17087705	33679805	False	False	True	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	22	37007005	37007005	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	22	51229805	51229805	True	False	False	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b3-i1	22	37007005	51229805	False	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	22	46901850	46901850	True	False	False	False
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	22	51229805	51229805	True	False	False	True
female-gparent112_g5-b1-i1	female-gparent112_g5-b2-i1	22	46901850	51229805	False	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	22	46901850	46901850	True	False	False	False
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	22	51229805	51229805	True	False	False	True
female-gparent112_g5-b2-i1	female-gparent112_g5-b3-i1	22	46901850	51229805	False	False	False	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b2-i1	1	752721	752721	True	False	False	True
female-gparent113_g5-b1-i1	female-gparent113_g5-b2-i1	1	5722033	5722033	True	False	False	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b2-i1	1	752721	5722033	False	False	False	False
female-gparent113_g5-b2-i1	female-gparent113_g5-b3-i1	1	5722034	5722034	True	False	True	False
female-gparent113_g5-b2-i1	female-gparent113_g5-b3-i1	1	58916946	58916946	True	True	True	False
female-gparent113_g5-b2-i1	female-gparent113_g5-b3-i1	1	5722034	58916946	False	False	True	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b2-i1	1	193570911	193570911	True	False	False	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b2-i1	1	201108789	201108789	True	False	False	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b2-i1	1	193570911	201108789	False	False	False	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b3-i1	1	195922090	195922090	True	False	False	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b3-i1	1	201108789	201108789	True	False	False	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b3-i1	1	195922090	201108789	False	False	False	False
female-gparent113_g5-b2-i1	female-gparent113_g5-b3-i1	1	195922090	195922090	True	False	False	False
female-gparent113_g5-b2-i1	female-gparent113_g5-b3-i1	1	220969451	220969451	True	False	False	False
female-gparent113_g5-b2-i1	female-gparent113_g5-b3-i1	1	195922090	220969451	False	False	False	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b2-i1	1	221869076	221869076	True	True	True	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b2-i1	1	229126058	229126058	True	True	True	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b2-i1	1	221869076	229126058	False	False	True	False
female-gparent113_g5-b2-i1	female-gparent113_g5-b3-i1	1	229126059	229126059	True	True	True	False
female-gparent113_g5-b2-i1	female-gparent113_g5-b3-i1	1	234801790	234801790	True	False	True	False
female-gparent113_g5-b2-i1	female-gparent113_g5-b3-i1	1	229126059	234801790	False	False	True	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b3-i1	1	234801791	234801791	True	False	False	False
female-gparent113_g5-b1-i1	female-gparent113_g5-b3-i1	1	249170711	249170711	True	False	False	True
female-gparent113_g5-b1-i1	female-gparent113_g5-b3-i1	1	234801791	249170711	False	False	False	False
